Aged,Married,TotalDependents,ServiceSpan,MobileService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,QuarterlyPayment,GrandPayment,sex_Male,4GService_Satellite Broadband,4GService_Wifi Broadband,SettlementProcess_Card,SettlementProcess_Check,SettlementProcess_Electronic
0,0,0,0.04109589,1,0,0,0,0,0.028428457,0.008322303,1,0,1,0,1,0
0,0,0,0.931506849,0,1,1,1,1,0.623408341,0.650041103,1,0,1,1,0,0
0,0,0,0.123287671,1,0,1,0,0,0.770380926,0.120833524,0,0,1,0,0,1
0,0,0,0.342465753,1,1,0,0,0,0.755956934,0.263166244,0,0,0,0,0,1
1,1,0,0.835616438,1,0,1,1,1,0.773373097,0.69845893,1,0,1,0,1,0
0,0,0,0.287671233,1,0,0,0,0,0.539929332,0.179584717,0,1,0,0,0,1
0,0,0,0.808219178,1,1,1,0,1,0.235285191,0.27901476,1,0,0,0,0,0
0,0,1,0.02739726,1,1,0,0,1,0.336714886,0.005829624,1,1,0,0,1,0
0,0,0,0.260273973,1,0,0,0,0,0.021525668,0.047649178,0,1,0,0,0,0
0,1,1,0.369863014,1,0,0,0,0,0.502780641,0.229485049,1,0,1,0,0,0
0,0,0,0.04109589,1,0,0,0,1,0.766565263,0.033824931,0,1,0,0,0,1
0,1,1,0.630136986,1,0,0,0,1,0.023475591,0.110393114,0,0,1,1,0,0
1,1,0,0.821917808,1,0,0,0,0,0.740294332,0.641758636,0,0,0,0,0,0
0,0,1,0.493150685,1,0,0,0,0,0.760316774,0.404403933,1,1,0,0,0,1
0,1,0,0.02739726,1,0,0,0,0,0.490980953,0.008174346,1,1,0,0,0,1
0,0,0,0.301369863,1,0,0,0,0,0.272128523,0.114887211,1,0,1,0,0,1
0,1,1,0.04109589,1,0,0,1,0,0.396651014,0.027026566,1,0,1,0,1,0
0,0,0,0.109589041,1,1,0,0,1,0.60616132,0.069736523,1,1,0,0,1,0
0,1,0,0.849315068,1,1,1,1,1,0.579927732,0.544507997,0,0,1,1,0,0
0,1,0,0.931506849,1,1,1,0,0,0.373538643,0.428730863,1,0,0,0,0,1
0,1,1,0.780821918,1,0,0,0,0,0.041625168,0.122158215,1,0,1,0,1,0
1,1,0,0.164383562,1,0,0,0,0,0.019989888,0.026270979,1,0,1,0,1,0
0,0,1,0.02739726,1,1,0,1,1,0.37689875,0.00645801,1,1,0,0,0,1
0,1,1,0.438356164,1,0,0,0,1,0.04441978,0.080796673,0,0,1,0,0,1
0,0,0,0.02739726,1,0,0,1,1,0.456341013,0.026193066,0,0,1,0,0,0
1,1,0,0.98630137,1,1,0,1,1,0.539638859,0.577198756,0,1,0,0,0,0
0,0,0,0.054794521,1,0,0,0,0,0.025707993,0.007898863,1,1,0,0,1,0
0,1,1,0.931506849,1,1,0,1,1,0.622472215,0.638189479,0,0,1,0,0,0
1,0,0,0.01369863,1,1,1,0,0,0.371087957,0.006556808,1,0,1,0,0,1
0,0,1,0.068493151,1,0,0,0,0,0.03110002,0.009778456,0,0,1,0,1,0
1,0,0,0.068493151,1,0,0,0,1,0.619290925,0.033736677,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0.291403699,0.005330031,1,1,0,0,0,1
0,1,1,0.356164384,1,0,0,0,1,0.456992878,0.207639262,0,1,0,0,0,1
0,0,0,0.780821918,1,0,1,0,0,0.86796485,0.680894271,0,0,1,0,0,1
1,1,0,0.205479452,1,0,0,0,1,0.541975314,0.134597747,1,1,0,0,0,0
0,0,0,0.534246575,1,0,0,1,0,0.223726853,0.172228283,1,1,0,0,0,1
0,0,1,0.328767123,1,1,0,1,0,0.266399197,0.132269065,0,0,0,0,1,0
0,1,1,0.98630137,1,1,1,1,0,0.724487659,0.775103011,1,0,0,0,0,0
0,0,0,0.02739726,1,0,0,0,1,0.281469856,0.005385106,1,0,1,0,1,0
0,0,0,0.02739726,1,0,1,0,0,0.328675552,0.005870662,0,0,0,0,0,1
0,1,0,0.150684932,1,0,0,0,0,0.028356997,0.029027556,1,0,1,0,1,0
0,1,1,0.506849315,1,0,0,0,1,0.029629248,0.086425094,1,1,0,0,1,0
0,1,1,0.219178082,1,0,1,1,1,0.513752056,0.123310783,1,0,0,0,1,0
0,1,1,0.191780822,1,0,0,0,0,0.727549616,0.144875705,0,0,1,0,0,0
0,1,0,0.205479452,1,1,1,0,1,0.160702875,0.068211025,0,0,1,0,1,0
0,0,0,0.01369863,1,0,0,0,1,0.751490503,0.035518171,0,0,1,0,0,1
0,0,0,0.479452055,1,0,0,0,0,0.804789368,0.416047314,1,0,0,0,0,1
0,0,1,0.246575342,1,0,0,0,0,0.027397578,0.043083121,1,1,0,0,0,1
0,0,0,0.01369863,1,0,0,0,0,0.095870073,0.005397072,1,1,0,0,0,1
0,0,0,0.068493151,1,0,0,1,1,0.456826249,0.029055198,1,0,0,0,1,0
0,0,0,0.684931507,1,0,1,1,0,0.863309577,0.624811096,0,0,0,0,0,0
0,0,0,0.178082192,1,0,0,0,0,0.040916788,0.026804961,1,1,0,1,0,0
1,0,0,0.356164384,0,1,0,0,0,0.838704532,0.306436771,1,0,1,0,1,0
0,1,1,0.712328767,1,0,1,1,0,0.616100904,0.453876716,0,1,0,0,1,0
0,1,1,0.753424658,0,0,1,1,0,0.66799457,0.551830653,1,0,0,0,1,0
0,0,0,0.424657534,1,1,1,1,0,0.669334742,0.291397243,0,0,1,0,0,0
0,1,0,0.082191781,1,0,1,1,1,0.487095295,0.040560005,0,1,0,0,0,0
0,0,0,0.01369863,1,0,0,0,1,0.033389916,0.002592832,0,1,0,0,1,0
0,1,0,0.835616438,1,1,1,1,1,0.436316875,0.435096385,0,0,1,0,1,0
0,0,0,0.287671233,1,0,0,0,0,0.531515121,0.171948391,1,0,0,1,0,0
0,0,0,0.109589041,1,0,0,0,0,0.645787773,0.091224875,1,1,0,0,0,1
0,1,1,0.150684932,1,1,1,1,1,0.352438272,0.059991235,1,1,0,1,0,0
1,1,0,0.95890411,1,0,0,0,0,0.799228502,0.79778492,1,1,0,0,0,0
0,0,0,0.02739726,1,0,0,0,1,0.044635538,0.006020954,1,1,0,0,1,0
0,0,0,0.917808219,1,1,1,1,1,0.595922092,0.616594765,0,0,1,1,0,0
0,1,0,0.671232877,0,0,1,0,0,0.778803223,0.569812091,0,0,1,0,0,1
0,0,1,0,1,1,0,0,0,0.553289997,0.008651667,0,0,1,0,1,0
0,1,1,0.315068493,0,0,0,1,0,0.515499745,0.190441681,0,0,1,1,0,0
0,0,1,0.534246575,1,1,0,1,0,0.221725931,0.18006938,0,1,0,0,1,0
0,0,0,0.821917808,1,0,1,0,1,0.849926187,0.729209516,1,0,1,0,0,1
0,1,0,0.493150685,1,1,1,1,0,0.483665676,0.285621654,1,0,1,1,0,0
0,0,0,0.04109589,0,0,0,0,0,0.658355957,0.036861447,1,0,1,0,0,1
0,1,1,0.917808219,1,0,1,0,0,0.633784365,0.602766566,0,1,0,0,0,0
0,0,1,0.01369863,1,0,1,0,0,0.802806008,0.011502462,0,0,1,0,0,1
1,0,0,0.452054795,1,0,1,0,0,0.786129815,0.390956443,1,0,1,0,0,1
0,1,1,0.452054795,1,0,0,0,0,0.706851971,0.36417195,1,0,0,0,0,0
1,1,0,0.178082192,1,0,0,0,1,0.272131503,0.061051641,1,1,0,0,0,1
0,0,0,0.383561644,1,0,1,0,0,0.118721944,0.090927167,1,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0.268985353,0.005038447,1,1,0,0,0,1
0,1,1,0.753424658,1,1,1,1,0,0.66647752,0.557870012,0,0,1,0,0,1
0,0,0,0.164383562,1,0,0,0,0,0.030667041,0.031050929,1,1,0,1,0,0
0,0,0,0.945205479,1,1,1,0,0,0.357829235,0.423246441,0,0,1,1,0,0
0,1,0,0.616438356,1,0,1,0,0,0.331256852,0.255931153,1,1,0,1,0,0
0,0,0,0.95890411,1,1,1,1,0,0.967984059,0.922755138,0,0,0,0,0,0
0,1,0,0.657534247,1,0,0,0,0,0.026219077,0.111995671,1,0,1,0,1,0
0,0,0,0.04109589,1,0,0,1,0,0.826403665,0.04603255,1,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.032210813,0.003964139,0,1,0,1,0,0
0,1,0,0.849315068,1,0,1,0,1,0.823189788,0.709671314,0,0,1,0,0,1
1,0,0,0.95890411,1,1,1,1,1,0.706079667,0.724691267,1,0,0,0,1,0
0,0,0,0.753424658,1,0,0,0,1,0.813736364,0.64247803,1,0,1,0,0,1
0,1,0,0.890410959,1,0,0,0,1,0.0584477,0.182681849,0,1,0,1,0,0
0,0,0,0.01369863,1,0,0,0,0,0.0476148,0.002421242,1,0,1,0,1,0
0,0,0,0.068493151,1,0,0,0,0,0.708152518,0.042679748,0,0,0,0,0,1
0,0,1,0.356164384,1,1,0,0,1,0.398490472,0.180570436,0,1,0,0,1,0
0,0,0,0.698630137,1,0,0,0,0,0.022853375,0.113822354,1,0,1,1,0,0
0,1,1,0.808219178,1,1,0,1,1,0.46748801,0.437600745,1,1,0,0,1,0
0,0,0,0.068493151,1,0,1,1,0,0.578467462,0.0347529,1,1,0,0,0,1
0,0,0,0.849315068,1,0,0,0,0,0.034628459,0.14275067,0,1,0,0,1,0
0,0,0,0.98630137,1,1,1,1,1,0.596749709,0.639020306,0,0,1,1,0,0
0,0,0,0.273972603,1,0,0,0,0,0.324620033,0.126744824,0,0,0,0,0,1
0,0,0,0.04109589,1,0,0,1,1,0.308274264,0.017302983,1,1,0,0,1,0
1,1,1,0.98630137,1,1,1,1,0,0.93938034,0.943622495,1,1,0,0,0,0
0,0,0,0.917808219,1,0,1,1,0,0.902131755,0.858524831,0,1,0,0,0,0
0,0,0,0.95890411,1,0,1,1,0,0.845893146,0.809061562,0,1,0,0,0,1
0,1,1,0.328767123,1,1,1,0,0,0.614815035,0.212610037,0,1,0,1,0,0
0,1,1,0.328767123,1,1,0,0,0,0.566298523,0.209535349,0,0,1,0,1,0
0,0,0,0.534246575,1,0,1,0,0,0.612283534,0.375734823,0,1,0,0,0,1
0,1,0,0.657534247,1,1,1,0,1,0.477528905,0.347893949,1,1,0,1,0,0
0,0,0,0.342465753,1,0,0,1,0,0.39849123,0.173611194,1,0,1,1,0,0
0,0,1,0.068493151,1,1,0,0,0,0.111479485,0.02333673,1,0,0,0,1,0
0,0,0,0.02739726,1,0,0,0,1,0.431100633,0.006903274,1,1,0,0,0,1
0,0,0,0.04109589,1,0,0,0,0,0.032356725,0.004112932,1,0,1,0,1,0
0,0,0,0.109589041,1,1,0,1,0,0.514628764,0.064855968,1,0,1,0,0,1
1,1,0,0.97260274,1,1,1,1,0,0.779774651,0.77922694,1,1,0,1,0,0
1,1,0,0.164383562,1,0,0,0,0,0.627409057,0.109500817,1,0,0,0,0,1
0,0,0,0.273972603,1,0,0,0,0,0.046068715,0.048198389,1,0,1,0,1,0
0,1,0,0.232876712,1,1,0,1,1,0.716781771,0.192444654,1,0,1,1,0,0
0,0,0,0,1,0,0,0,1,0.769868302,0.020088118,0,1,0,0,0,1
0,0,0,0.561643836,1,0,0,0,1,0.517738449,0.330250957,0,0,1,0,0,0
1,0,0,0.109589041,1,0,1,0,0,0.645412928,0.070181124,0,0,1,0,0,1
0,0,0,0.315068493,1,0,1,0,0,0.609236846,0.220775727,1,0,1,0,0,1
1,0,0,0.945205479,1,0,1,0,1,0.252122344,0.346839135,0,0,1,1,0,0
0,0,0,0.205479452,1,1,1,1,0,0.279672761,0.079884743,0,1,0,0,1,0
1,1,0,0.109589041,1,0,0,0,0,0.5760198,0.055844966,0,0,0,0,0,1
0,1,1,0.260273973,1,0,0,0,1,0.09087491,0.0539925,1,0,1,1,0,0
0,1,1,0.04109589,1,0,0,0,0,0.509841993,0.036914469,0,0,0,1,0,0
0,0,0,0.219178082,1,0,0,0,0,0.027983174,0.037300537,1,1,0,0,0,0
1,0,0,0.150684932,1,0,0,0,0,0.610659503,0.095295292,0,1,0,1,0,0
0,1,0,0.849315068,1,0,0,0,0,0.091628889,0.179035614,0,0,0,0,0,0
0,1,1,0.287671233,1,1,1,1,1,0.471458161,0.176613757,0,0,1,0,1,0
0,1,1,0.97260274,1,1,0,1,0,0.489711142,0.546700402,1,0,1,1,0,0
1,0,0,0.630136986,1,0,1,0,1,0.834062387,0.560175266,0,0,1,0,0,1
0,1,0,0.726027397,1,0,1,1,0,0.378498706,0.342787994,1,0,1,0,0,0
0,0,0,0.821917808,1,1,1,1,1,0.972952731,0.848112032,1,0,1,0,0,1
0,1,1,0.95890411,0,0,1,0,0,0.835699897,0.848800177,1,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0.028502483,0.002248598,0,0,1,0,1,0
0,0,0,0.178082192,1,0,0,0,1,0.129366695,0.041463362,0,1,0,0,0,1
0,1,1,0.301369863,1,1,0,1,1,0.583705037,0.187222784,0,0,1,0,1,0
0,0,1,0.561643836,1,1,0,1,0,0.867542752,0.521898588,0,0,1,1,0,0
0,0,0,0.054794521,1,1,0,1,0,0.361965815,0.035389762,1,0,1,0,0,1
0,0,0,0.397260274,1,0,1,0,1,0.812627689,0.331695716,0,0,1,0,0,0
0,0,1,0.356164384,1,0,0,1,0,0.353250253,0.145877195,1,0,1,1,0,0
0,1,1,0.931506849,1,1,1,1,0,0.710426452,0.706144533,0,0,0,1,0,0
0,0,1,0.123287671,1,1,0,1,1,0.26983745,0.039765567,1,0,1,0,1,0
0,1,0,0.109589041,1,0,1,0,0,0.510552155,0.065131731,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,0.594835697,0.009051786,0,0,0,0,0,1
0,1,0,0.164383562,1,0,0,0,1,0.676605908,0.131515053,0,0,0,0,0,1
0,1,1,0.904109589,1,1,1,0,0,0.866088724,0.774292347,0,0,1,1,0,0
0,0,0,0.506849315,1,0,0,0,0,0.043999975,0.085481088,0,1,0,0,1,0
0,0,0,0.164383562,0,0,0,0,0,0.04018015,0.026381775,0,0,1,0,1,0
0,0,0,0.068493151,1,0,0,1,1,0.569266009,0.05995103,1,0,0,0,0,1
0,0,0,0.397260274,1,0,0,0,0,0.653537842,0.289885335,0,0,1,0,0,1
0,1,1,0.931506849,1,1,0,1,1,0.803362267,0.767734516,1,1,0,0,0,1
0,0,0,0.178082192,1,0,0,1,0,0.55179603,0.107453854,0,1,0,0,1,0
0,1,1,0.575342466,1,0,0,0,1,0.314084333,0.249616468,1,0,1,0,1,0
0,0,0,0.02739726,1,0,0,0,1,0.523217636,0.008026431,0,0,0,0,0,1
0,1,1,0.904109589,1,1,1,1,0,0.353389081,0.417199041,0,1,0,1,0,0
0,1,1,0.863013699,1,0,0,0,0,0.085791723,0.201519793,1,1,0,0,0,0
0,0,1,0.04109589,1,0,0,0,1,0.37647314,0.012670908,1,1,0,0,0,1
0,1,0,0.04109589,0,1,1,0,1,0.708959824,0.052531656,1,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0.61508061,0.009200135,1,1,0,0,0,1
0,1,0,0.931506849,1,1,1,1,0,0.463788499,0.518693584,0,0,1,0,0,0
0,0,0,0.136986301,1,0,1,0,1,0.629401686,0.075180858,0,0,1,0,0,1
0,1,1,1,1,1,1,1,1,0.615287723,0.659516471,1,0,1,0,0,0
0,1,0,0.98630137,1,1,1,1,0,0.925894873,0.929435783,0,0,0,1,0,0
0,0,0,0.191780822,0,0,0,1,0,0.770974941,0.16726239,0,0,0,0,0,1
0,1,0,0.835616438,1,1,0,0,1,0.616584173,0.551079515,0,0,1,1,0,0
0,1,1,0.98630137,1,1,1,0,0,0.87428826,0.90370344,1,0,1,0,0,0
0,0,0,0.328767123,1,0,1,1,0,0.200027501,0.117886747,1,0,1,0,0,1
0,0,0,0.054794521,1,1,0,0,0,0.343111501,0.027230623,0,0,1,0,0,0
0,1,0,0.739726027,1,0,0,1,0,0.794395838,0.58058767,0,0,0,0,0,0
0,0,0,0.054794521,0,0,0,0,1,0.285509512,0.022263088,0,1,0,0,1,0
0,1,0,0.657534247,1,1,1,0,0,0.272100384,0.246960577,0,1,0,0,0,0
0,1,1,0.95890411,1,0,0,0,1,0.060711869,0.199769105,1,0,0,1,0,0
0,0,0,0.136986301,1,0,0,0,0,0.591020259,0.076675634,1,1,0,0,0,1
0,1,1,0.945205479,1,1,1,1,0,0.744182886,0.757707302,0,0,1,0,0,0
0,0,0,0.465753425,1,0,0,1,0,0.471519447,0.287816462,1,0,0,0,1,0
0,0,0,0.561643836,1,1,0,1,1,0.359281626,0.257574096,0,0,1,0,0,0
1,1,1,0.821917808,1,1,1,1,0,0.564617218,0.513007706,1,0,1,1,0,0
1,1,0,0.95890411,1,1,1,1,1,0.733536286,0.775567939,1,0,1,0,0,0
0,1,0,0.246575342,1,0,0,0,0,0.027649899,0.048167549,1,0,1,0,1,0
1,0,0,0.945205479,1,0,1,0,1,0.863859481,0.866164407,0,0,1,0,0,1
0,1,1,0.780821918,1,1,1,0,1,0.443581108,0.385461041,1,0,1,1,0,0
0,1,1,0.945205479,1,1,1,1,0,0.652267297,0.725409094,0,0,1,0,0,1
1,1,0,0.835616438,1,1,1,0,0,0.699007823,0.646906862,1,1,0,0,0,1
0,1,1,0.342465753,1,0,0,0,0,0.641881048,0.238335896,1,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0.427467361,0.014475168,0,0,1,1,0,0
0,1,0,0.246575342,1,0,1,1,1,0.591167132,0.169117888,1,1,0,0,0,1
0,0,0,0.123287671,1,0,0,0,1,0.015957924,0.018917752,1,0,1,0,1,0
0,0,1,0.150684932,1,1,0,1,0,0.224415623,0.047373797,0,1,0,0,1,0
0,1,0,0.205479452,0,0,1,0,0,0.664808144,0.150738315,0,0,1,0,0,1
0,0,0,0.178082192,1,0,0,0,0,0.618275722,0.116171395,0,0,1,0,0,1
0,0,0,0.02739726,1,0,0,0,1,0.035586705,0.002479516,1,1,0,0,1,0
0,0,0,0.082191781,1,1,1,1,0,0.587762402,0.055681104,1,0,0,1,0,0
1,1,0,0.273972603,1,0,1,0,1,0.181262712,0.066812007,1,0,1,1,0,0
0,0,0,0.273972603,1,0,0,1,0,0.794677055,0.233990019,0,0,1,0,1,0
0,1,1,0.767123288,1,1,1,1,0,0.660593974,0.536388081,1,1,0,0,0,0
0,0,1,0.739726027,1,0,0,0,1,0.057198137,0.142719768,1,0,0,0,1,0
0,1,1,0.917808219,1,0,0,0,0,0.637568092,0.654682678,0,0,0,0,0,1
0,1,0,0.561643836,1,1,1,1,0,0.950916923,0.529051991,1,0,1,0,0,0
0,1,1,0,1,0,0,0,0,0.557816115,0.008596101,0,1,0,0,0,1
1,1,0,0.123287671,1,0,0,0,0,0.63733499,0.070592433,0,0,1,0,0,1
0,1,1,0.616438356,1,0,0,0,0,0.073881778,0.125611878,1,0,1,0,1,0
0,0,0,0.082191781,1,0,1,0,0,0.669126088,0.049080436,0,0,1,0,0,1
0,1,1,0.191780822,1,0,0,0,1,0.555323158,0.103440763,0,0,1,1,0,0
0,1,0,0.082191781,1,1,0,0,1,0.579284048,0.070395537,0,1,0,0,0,1
0,0,0,0.575342466,1,0,0,1,0,0.800785046,0.486244486,0,1,0,0,0,1
0,1,1,0.739726027,1,0,0,0,0,0.09686387,0.15976614,1,1,0,1,0,0
0,0,0,0.150684932,1,0,0,0,1,0.036851279,0.022325524,1,1,0,0,1,0
0,1,0,0.095890411,0,0,0,0,0,0.275876175,0.037355787,0,1,0,0,1,0
0,0,0,0.02739726,1,0,0,0,1,0.629236464,0.009293677,0,1,0,1,0,0
0,0,0,0.136986301,1,1,0,1,0,0.358607507,0.071286778,0,0,1,0,1,0
0,1,1,0.863013699,1,0,0,0,1,0.033266253,0.148939019,1,0,1,0,1,0
0,1,1,0.917808219,1,1,0,1,1,0.8621272,0.807026494,1,1,0,1,0,0
0,0,0,0.109589041,1,1,0,0,0,0.403252467,0.042683281,1,0,1,0,0,1
0,0,1,0.356164384,1,0,0,0,0,0.041436038,0.054368229,1,0,1,1,0,0
0,0,0,0.97260274,1,1,1,1,0,0.900710871,0.877637746,0,1,0,0,0,1
0,0,0,0.068493151,1,0,1,0,0,0.5160098,0.039897879,0,0,1,0,0,1
0,1,1,0.01369863,1,0,0,0,0,0.0395848,0,0,0,0,0,1,0
1,0,0,0.02739726,1,0,1,0,1,0.231827794,0.004766249,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0.073869698,0.003146134,0,0,1,0,1,0
0,1,0,0.917808219,1,0,1,1,1,0.71289401,0.725156681,1,0,1,1,0,0
1,0,0,0.342465753,1,0,0,0,1,0.578587128,0.197309764,0,1,0,0,0,1
1,1,0,0.945205479,1,1,1,0,1,0.230613691,0.341477859,1,1,0,0,0,1
0,0,0,0.232876712,1,1,1,0,0,0.505532928,0.138194979,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0.558739875,0.008901442,0,0,1,0,0,1
0,1,0,0.383561644,1,0,0,0,0,0.557534462,0.24747616,1,1,0,0,0,1
0,1,0,0.04109589,1,0,1,1,1,0.625117232,0.036981306,1,0,1,0,1,0
0,0,0,0.383561644,1,1,1,0,0,0.407437425,0.190615306,0,0,1,0,1,0
0,1,0,0.575342466,1,0,1,1,1,0.809157321,0.476611069,0,1,0,0,0,1
1,1,0,0.397260274,1,0,1,0,0,0.784639296,0.339943083,0,0,0,0,0,0
1,0,0,0.178082192,1,0,0,0,0,0.566540593,0.130536106,1,0,1,1,0,0
0,0,0,0,1,0,0,0,1,0.600306486,0.009386748,1,0,1,0,0,1
0,1,1,0.547945205,1,0,0,0,0,0.036001239,0.098605051,1,1,0,0,1,0
0,0,1,0.547945205,1,1,0,1,0,0.431522733,0.28334314,0,1,0,1,0,0
0,1,1,0.164383562,1,0,0,0,1,0.038608381,0.030622866,1,1,0,0,1,0
0,0,0,0.780821918,1,0,0,0,1,0.063505193,0.128911353,1,0,1,0,1,0
1,1,0,0.150684932,1,0,0,0,0,0.528332215,0.097844353,0,1,0,0,0,0
0,1,1,0.876712329,1,0,0,0,0,0.043118168,0.147010727,0,1,0,0,1,0
0,0,0,0.410958904,1,1,1,1,0,0.568947376,0.265790881,1,1,0,1,0,0
0,1,0,0.383561644,1,0,0,1,1,0.347597328,0.160087638,1,0,0,0,0,1
0,0,0,0.643835616,1,0,0,0,0,0.02972953,0.108711456,0,1,0,0,0,0
0,0,0,0.780821918,1,0,1,0,0,0.351277732,0.358980826,1,0,1,1,0,0
0,1,0,0.01369863,1,0,0,0,0,0.748169247,0.033893746,1,0,1,0,0,1
0,0,0,0.068493151,1,0,0,0,0,0.063994937,0.016325959,1,0,1,0,1,0
0,0,0,0.575342466,0,0,0,0,0,0.036869247,0.093553021,1,1,0,0,1,0
0,1,1,0.575342466,1,1,0,1,0,0.525282417,0.365572304,0,0,1,1,0,0
0,1,1,0.123287671,1,0,0,0,1,0.02330158,0.018764754,0,1,0,0,1,0
0,0,0,0.164383562,1,1,0,0,0,0.813540731,0.156555227,0,0,1,0,0,1
1,1,0,0.671232877,0,0,0,0,1,0.531099979,0.408076421,1,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0.529783109,0.008233859,0,1,0,0,1,0
0,0,0,0.301369863,1,1,1,0,0,0.594155937,0.21220054,0,0,1,0,0,1
0,1,0,0.315068493,1,1,0,0,0,0.438151008,0.161879151,1,0,1,0,0,0
0,1,0,0.904109589,1,1,0,1,1,0.502899178,0.537942797,1,0,0,1,0,0
0,1,1,0.068493151,0,0,0,0,1,0.036401406,0.012603361,0,0,1,1,0,0
0,1,0,0.328767123,1,0,0,1,0,0.537946262,0.189320347,0,1,0,1,0,0
0,1,0,0.917808219,0,0,1,0,0,0.869858329,0.784905742,1,1,0,0,0,0
0,1,1,0.945205479,1,1,1,1,0,0.725228918,0.735924495,1,0,0,1,0,0
0,1,0,0.904109589,0,0,1,1,0,0.683340644,0.677286536,0,1,0,0,0,0
0,1,1,0.917808219,1,0,1,1,1,0.919972922,0.866967487,1,0,0,0,0,0
0,0,0,0.397260274,1,0,0,0,1,0.008746083,0.061142064,0,1,0,0,1,0
0,0,0,0.452054795,1,1,0,1,0,0.6980333,0.318700772,1,0,1,0,0,0
0,0,0,0.02739726,1,0,0,0,1,0.044853862,0.00459083,0,0,1,0,1,0
1,0,0,0.97260274,1,0,1,1,1,0.892103317,0.894940839,0,0,1,0,0,0
1,0,0,0.945205479,1,0,0,0,1,0.033304066,0.160761076,1,0,1,1,0,0
0,1,0,0.082191781,1,0,0,0,0,0.715463401,0.059144629,1,0,1,0,0,1
0,1,0,0.136986301,1,0,0,0,1,0.509209337,0.08505814,1,1,0,0,0,1
0,1,0,0.452054795,1,0,1,0,0,0.807539097,0.393189059,1,0,1,0,0,1
0,0,0,0.191780822,1,1,0,0,0,0.564741283,0.110150555,0,0,0,1,0,0
0,0,0,0.095890411,1,0,0,0,0,0.234648291,0.041405153,0,0,1,0,0,1
0,0,0,0.04109589,1,0,0,0,1,0.033145408,0.009934589,0,1,0,0,1,0
0,1,1,0.876712329,1,1,1,0,0,0.899614836,0.81553478,1,1,0,0,0,0
0,0,0,0.054794521,1,1,1,1,0,0.738315213,0.044785597,0,0,0,0,0,0
0,0,0,0.136986301,1,0,0,0,0,0.059174279,0.026196549,1,0,0,0,0,1
0,0,0,0.164383562,1,0,0,0,1,0.025241295,0.029330705,1,0,1,0,0,1
0,0,0,0.136986301,1,0,0,0,0,0.692054728,0.12167893,0,0,0,0,0,1
0,1,0,0.684931507,1,1,1,1,0,0.717437864,0.532933407,1,0,1,1,0,0
0,0,0,0.520547945,0,1,1,1,0,0.512046167,0.306199765,0,1,0,0,0,1
0,1,0,0.342465753,1,1,0,1,0,0.571786983,0.197139528,1,0,0,0,0,0
0,0,0,0.465753425,1,0,0,0,0,0.802073329,0.382477681,0,1,0,0,0,1
1,0,0,0.02739726,1,0,0,0,1,0.317070562,0.005662608,1,0,0,0,1,0
0,1,1,0.369863014,1,1,0,0,1,0.770634348,0.305263739,1,1,0,1,0,0
0,0,0,0.02739726,1,0,0,0,1,0.577131592,0.018835475,0,0,0,0,0,1
0,1,1,0.931506849,1,0,1,0,1,0.366049189,0.434424765,0,0,1,1,0,0
0,1,1,0.438356164,1,1,1,1,0,0.624540767,0.293172691,0,0,0,0,1,0
1,0,0,0.753424658,1,1,1,1,1,0.812544593,0.665564316,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0.621787735,0.020262088,1,0,1,0,0,1
0,0,0,0.164383562,1,0,0,0,0,0.516316629,0.102200265,1,0,0,0,1,0
0,1,1,0.602739726,1,1,1,1,1,0.621726765,0.442720027,1,0,1,0,1,0
0,1,0,0.97260274,1,0,0,0,0,0.069216277,0.215758739,1,1,0,1,0,0
0,1,1,0.095890411,1,0,0,0,0,0.034643922,0.013245505,1,0,1,0,1,0
0,1,1,0.753424658,1,0,0,0,0,0.032646798,0.125309035,1,1,0,0,0,0
0,0,0,0.356164384,1,1,1,0,0,0.416423046,0.177454981,0,0,1,0,0,1
0,0,0,0,1,0,0,0,1,0.019679623,0.00230926,0,0,1,0,0,1
0,1,1,0.219178082,1,0,0,0,1,0.030920355,0.034322221,1,0,1,0,1,0
0,0,0,0.904109589,1,1,1,0,0,0.902485786,0.818374082,0,0,1,1,0,0
0,1,0,0.97260274,1,1,1,1,0,0.512083369,0.553341966,1,0,1,0,0,0
0,1,1,0.561643836,1,0,1,1,0,0.809247726,0.495356629,0,0,1,0,0,1
0,0,0,0.849315068,1,0,1,0,0,0.846755202,0.752456931,1,1,0,0,0,0
0,0,0,0.328767123,1,0,0,1,1,0.771254785,0.244546485,1,0,1,0,0,1
0,1,0,0.95890411,1,0,1,1,1,0.415447623,0.465100015,1,0,0,0,0,0
0,0,0,0.02739726,1,0,1,1,1,0.798343841,0.033931582,1,1,0,0,0,1
